Date,Open BAJAJ-AUTO.NS,Open HDFCBANK.NS,Open HEROMOTOCO.NS,Open ICICIBANK.NS,Open PNB.NS,Open TATAMOTORS.NS,High BAJAJ-AUTO.NS,High HDFCBANK.NS,High HEROMOTOCO.NS,High ICICIBANK.NS,High PNB.NS,High TATAMOTORS.NS,Low BAJAJ-AUTO.NS,Low HDFCBANK.NS,Low HEROMOTOCO.NS,Low ICICIBANK.NS,Low PNB.NS,Low TATAMOTORS.NS,Close BAJAJ-AUTO.NS,Close HDFCBANK.NS,Close HEROMOTOCO.NS,Close ICICIBANK.NS,Close PNB.NS,Close TATAMOTORS.NS
2000-03-20,,25.69499969482422,,,,27.863088607788086,,25.69499969482422,,,,27.863088607788086,,25.69499969482422,,,,27.863088607788086,,25.69499969482422,,,,27.863088607788086
2000-03-21,,26.0,,,,27.403175354003906,,26.0,,,,29.319480895996094,,24.670000076293945,,,,25.91803741455078,,25.579999923706055,,,,28.658355712890625
2000-03-22,,25.975000381469727,,,,29.319480895996094,,26.5,,,,29.41529655456543,,25.405000686645508,,,,27.30735969543457,,26.114999771118164,,,,28.083463668823242
2000-03-23,,25.825000762939453,,,,28.16969871520996,,28.204999923706055,,,,28.265512466430664,,25.825000762939453,,,,25.965946197509766,,28.040000915527344,,,,26.100086212158203
2000-03-24,,27.510000228881836,,,,25.14193344116211,,27.774999618530273,,,,26.224647521972656,,26.450000762939453,,,,25.14193344116211,,27.34000015258789,,,,25.91803741455078
2000-03-27,,27.5,,,,25.87013053894043,,27.799999237060547,,,,26.406696319580078,,26.625,,,,25.515613555908203,,27.170000076293945,,,,25.93720054626465
2000-03-28,,26.850000381469727,,,,25.72640609741211,,27.850000381469727,,,,26.25339126586914,,26.80500030517578,,,,24.94072151184082,,27.510000228881836,,,,25.582685470581055
2000-03-29,,27.600000381469727,,,,25.91803741455078,,28.795000076293945,,,,26.809120178222656,,26.30500030517578,,,,25.48686981201172,,26.540000915527344,,,,25.850967407226562
2000-03-30,,25.649999618530273,,,,25.592266082763672,,26.600000381469727,,,,25.61142921447754,,25.100000381469727,,,,23.790937423706055,,26.2549991607666,,,,24.2891788482666
2000-03-31,,25.299999237060547,,,,23.819683074951172,,26.0,,,,26.234228134155273,,25.200000762939453,,,,23.283117294311523,,25.719999313354492,,,,26.11924934387207
2000-04-03,,25.9950008392334,,,,26.445022583007812,,27.299999237060547,,,,27.958904266357422,,24.014999389648438,,,,25.87013053894043,,24.71500015258789,,,,27.345685958862305
2000-04-04,,24.299999237060547,,,,27.019914627075195,,24.299999237060547,,,,27.019914627075195,,22.739999771118164,,,,25.161096572875977,,22.739999771118164,,,,25.161096572875977
2000-04-05,,23.200000762939453,,,,24.241270065307617,,23.200000762939453,,,,26.0617618560791,,20.924999237060547,,,,24.001731872558594,,20.924999237060547,,,,25.592266082763672
2000-04-06,,20.700000762939453,,,,25.506032943725586,,21.200000762939453,,,,26.0617618560791,,19.2549991607666,,,,23.55139923095703,,19.2549991607666,,,,24.662857055664062
2000-04-07,,19.5,,,,25.065282821655273,,20.795000076293945,,,,26.636653900146484,,18.5049991607666,,,,24.720346450805664,,20.795000076293945,,,,26.59832763671875
2000-04-10,,22.450000762939453,,,,26.636653900146484,,22.459999084472656,,,,27.757692337036133,,21.9950008392334,,,,25.889293670654297,,22.459999084472656,,,,26.761213302612305
2000-04-11,,22.459999084472656,,,,26.25339126586914,,23.489999771118164,,,,27.019914627075195,,20.899999618530273,,,,25.33356475830078,,22.6200008392334,,,,26.435440063476562
2000-04-12,,23.799999237060547,,,,26.828283309936523,,24.299999237060547,,,,26.828283309936523,,22.299999237060547,,,,25.678499221801758,,23.299999237060547,,,,25.91803741455078
2000-04-13,,22.899999618530273,,,,24.528715133666992,,23.399999618530273,,,,25.860549926757812,,21.5,,,,23.858009338378906,,23.145000457763672,,,,24.720346450805664
2000-04-14,,23.145000457763672,,,,24.720346450805664,,23.145000457763672,,,,24.720346450805664,,23.145000457763672,,,,24.720346450805664,,23.145000457763672,,,,24.720346450805664
2000-04-17,,22.5,,,,24.35624885559082,,22.5,,,,26.0617618560791,,21.295000076293945,,,,22.804040908813477,,21.295000076293945,,,,25.256912231445312
2000-04-18,,21.405000686645508,,,,25.850967407226562,,22.489999771118164,,,,26.25339126586914,,21.405000686645508,,,,23.24479103088379,,22.209999084472656,,,,23.31186294555664
2000-04-19,,22.899999618530273,,,,23.944242477416992,,23.200000762939453,,,,24.49039077758789,,21.899999618530273,,,,22.229148864746094,,22.645000457763672,,,,23.867591857910156
2000-04-20,,22.299999237060547,,,,23.58014488220215,,22.700000762939453,,,,24.14545440673828,,21.530000686645508,,,,22.612409591674805,,22.56999969482422,,,,23.51307487487793
2000-04-21,,22.56999969482422,,,,23.51307487487793,,22.56999969482422,,,,23.51307487487793,,22.56999969482422,,,,23.51307487487793,,22.56999969482422,,,,23.51307487487793
2000-04-24,,22.5,,,,23.76219367980957,,23.59000015258789,,,,24.911977767944336,,22.450000762939453,,,,23.474748611450195,,23.209999084472656,,,,24.087966918945312
2000-04-25,,22.809999465942383,,,,23.771774291992188,,23.5,,,,24.60536766052246,,22.0,,,,23.005252838134766,,23.094999313354492,,,,24.42331886291504
2000-04-26,,23.989999771118164,,,,24.528715133666992,,24.94499969482422,,,,25.965946197509766,,23.125,,,,23.76219367980957,,24.924999237060547,,,,25.66891860961914
2000-04-27,,25.469999313354492,,,,25.678499221801758,,25.5,,,,25.87013053894043,,23.309999465942383,,,,24.442481994628906,,24.549999237060547,,,,24.7586727142334
2000-04-28,,24.204999923706055,,,,24.844907760620117,,24.950000762939453,,,,25.01737403869629,,24.0049991607666,,,,24.09754753112793,,24.514999389648438,,,,24.471227645874023
2000-05-01,,24.514999389648438,,,,24.471227645874023,,24.514999389648438,,,,24.471227645874023,,24.514999389648438,,,,24.471227645874023,,24.514999389648438,,,,24.471227645874023
2000-05-02,,24.700000762939453,,,,24.337085723876953,,25.399999618530273,,,,24.62453269958496,,24.0,,,,23.283117294311523,,25.1200008392334,,,,24.212526321411133
2000-05-03,,24.299999237060547,,,,23.95382308959961,,24.989999771118164,,,,24.62453269958496,,23.25,,,,23.5705623626709,,24.6200008392334,,,,24.404155731201172
2000-05-04,,25.489999771118164,,,,24.720346450805664,,25.700000762939453,,,,25.860549926757812,,24.610000610351562,,,,24.43290138244629,,25.079999923706055,,,,25.08444595336914
2000-05-05,,24.850000381469727,,,,25.48686981201172,,27.0,,,,27.633132934570312,,24.725000381469727,,,,25.01737403869629,,25.985000610351562,,,,27.05824089050293
2000-05-08,,26.5,,,,27.728946685791016,,27.5,,,,29.223665237426758,,25.600000381469727,,,,26.684560775756836,,26.045000076293945,,,,27.69062042236328
2000-05-09,,25.600000381469727,,,,27.403175354003906,,26.4950008392334,,,,28.265512466430664,,25.299999237060547,,,,26.46418571472168,,26.139999389648438,,,,27.757692337036133
2000-05-10,,26.0,,,,27.958904266357422,,26.5,,,,28.03555679321289,,25.200000762939453,,,,26.933679580688477,,26.264999389648438,,,,27.556480407714844
2000-05-11,,25.510000228881836,,,,27.403175354003906,,27.09000015258789,,,,27.403175354003906,,25.405000686645508,,,,26.176738739013672,,26.579999923706055,,,,26.45460319519043
2000-05-12,,27.139999389648438,,,,26.636653900146484,,27.139999389648438,,,,27.403175354003906,,26.010000228881836,,,,24.35624885559082,,26.209999084472656,,,,24.73950958251953
2000-05-15,,25.80500030517578,,,,24.337085723876953,,26.200000762939453,,,,25.362308502197266,,25.100000381469727,,,,23.95382308959961,,25.709999084472656,,,,24.969467163085938
2000-05-16,,25.700000762939453,,,,25.103607177734375,,26.174999237060547,,,,26.234228134155273,,25.5,,,,24.73950958251953,,25.625,,,,25.48686981201172
2000-05-17,,26.0,,,,25.87013053894043,,26.100000381469727,,,,26.445022583007812,,25.510000228881836,,,,25.391054153442383,,25.80500030517578,,,,25.66891860961914
2000-05-18,,25.510000228881836,,,,25.48686981201172,,25.899999618530273,,,,26.54083824157715,,25.5,,,,24.88323211669922,,25.604999542236328,,,,25.055700302124023
2000-05-19,,25.204999923706055,,,,24.835325241088867,,26.049999237060547,,,,25.515613555908203,,25.204999923706055,,,,24.82574462890625,,25.575000762939453,,,,25.065282821655273
2000-05-22,,25.600000381469727,,,,24.73950958251953,,25.790000915527344,,,,25.46770668029785,,24.325000762939453,,,,24.73950958251953,,24.885000228881836,,,,24.95030403137207
2000-05-23,,24.700000762939453,,,,25.103607177734375,,24.700000762939453,,,,25.28565788269043,,21.905000686645508,,,,24.337085723876953,,23.375,,,,24.701183319091797
2000-05-24,,23.0,,,,24.720346450805664,,25.2450008392334,,,,25.46770668029785,,22.010000228881836,,,,24.35624885559082,,24.209999084472656,,,,24.864070892333984
2000-05-25,,24.25,,,,24.911977767944336,,24.75,,,,25.055700302124023,,23.010000228881836,,,,23.12023162841797,,23.360000610351562,,,,23.30228042602539
2000-05-26,,23.110000610351562,,,,23.56098175048828,,23.594999313354492,,,,23.5705623626709,,22.510000228881836,,,,22.133333206176758,,23.024999618530273,,,,22.756132125854492
2000-05-29,,22.80500030517578,,,,22.765714645385742,,23.149999618530273,,,,24.576623916625977,,21.200000762939453,,,,22.765714645385742,,22.46500015258789,,,,23.55139923095703
2000-05-30,,22.700000762939453,,,,23.014833450317383,,22.950000762939453,,,,23.733449935913086,,21.600000381469727,,,,22.334545135498047,,22.3799991607666,,,,23.532236099243164
2000-05-31,,23.100000381469727,,,,24.62453269958496,,23.940000534057617,,,,24.720346450805664,,22.5,,,,23.599308013916016,,23.030000686645508,,,,23.819683074951172
2000-06-01,,22.700000762939453,,,,23.76219367980957,,23.200000762939453,,,,23.95382308959961,,22.600000381469727,,,,23.187301635742188,,22.924999237060547,,,,23.446002960205078
2000-06-02,,23.200000762939453,,,,23.589725494384766,,24.700000762939453,,,,24.126291275024414,,23.200000762939453,,,,22.142915725708008,,24.450000762939453,,,,22.77529525756836
2000-06-05,,24.610000610351562,,,,23.359769821166992,,26.350000381469727,,,,23.5705623626709,,24.415000915527344,,,,22.78487777709961,,24.704999923706055,,,,22.83278465270996
2000-06-06,,25.5,,,,22.995670318603516,,25.5,,,,23.187301635742188,,23.700000762939453,,,,22.804040908813477,,24.459999084472656,,,,22.851947784423828
2000-06-07,,23.799999237060547,,,,23.072324752807617,,24.040000915527344,,,,23.89633560180664,,23.399999618530273,,,,22.995670318603516,,23.950000762939453,,,,23.30228042602539
2000-06-08,,24.0,,,,23.37893295288086,,24.489999771118164,,,,24.911977767944336,,23.700000762939453,,,,23.340606689453125,,24.03499984741211,,,,24.69160270690918
2000-06-09,,24.200000762939453,,,,24.528715133666992,,25.0,,,,26.674978256225586,,24.200000762939453,,,,24.452064514160156,,24.524999618530273,,,,25.774314880371094
2000-06-12,,24.649999618530273,,,,26.0617618560791,,24.899999618530273,,,,27.30735969543457,,24.309999465942383,,,,25.52519416809082,,24.434999465942383,,,,26.301298141479492
2000-06-13,,24.0,,,,26.0617618560791,,25.5,,,,26.780376434326172,,23.899999618530273,,,,25.707244873046875,,25.360000610351562,,,,26.45460319519043
2000-06-14,,25.899999618530273,,,,26.5312557220459,,25.899999618530273,,,,26.71330451965332,,24.899999618530273,,,,25.52519416809082,,25.030000686645508,,,,25.61142921447754
2000-06-15,,25.104999542236328,,,,25.582685470581055,,25.299999237060547,,,,25.850967407226562,,24.7549991607666,,,,25.007793426513672,,25.09000015258789,,,,25.180259704589844
2000-06-16,,24.299999237060547,,,,24.921558380126953,,25.295000076293945,,,,25.582685470581055,,24.299999237060547,,,,24.720346450805664,,25.100000381469727,,,,25.35272789001465
2000-06-19,,24.524999618530273,,,,25.391054153442383,,25.299999237060547,,,,26.349206924438477,,24.514999389648438,,,,25.218585968017578,,25.165000915527344,,,,25.764734268188477
2000-06-20,,25.489999771118164,,,,26.0617618560791,,25.8700008392334,,,,26.234228134155273,,24.649999618530273,,,,25.716825485229492,,25.459999084472656,,,,25.889293670654297
2000-06-21,,25.799999237060547,,,,26.157575607299805,,26.299999237060547,,,,26.157575607299805,,25.309999465942383,,,,24.931140899658203,,25.6200008392334,,,,25.02695655822754
2000-06-22,,25.809999465942383,,,,25.046119689941406,,26.200000762939453,,,,25.228168487548828,,25.600000381469727,,,,24.7586727142334,,25.709999084472656,,,,24.95030403137207
2000-06-23,,25.40999984741211,,,,24.73950958251953,,25.899999618530273,,,,25.678499221801758,,25.40999984741211,,,,24.55746078491211,,25.739999771118164,,,,24.74909019470215
2000-06-26,,25.434999465942383,,,,24.54787826538086,,25.7450008392334,,,,24.54787826538086,,25.415000915527344,,,,23.95382308959961,,25.514999389648438,,,,24.16461753845215
2000-06-27,,25.5,,,,24.14545440673828,,25.5,,,,25.429380416870117,,25.100000381469727,,,,24.049640655517578,,25.190000534057617,,,,24.27959632873535
2000-06-28,,26.0,,,,24.49039077758789,,26.0,,,,24.787418365478516,,24.809999465942383,,,,24.241270065307617,,25.045000076293945,,,,24.317922592163086
2000-06-29,,25.149999618530273,,,,24.35624885559082,,25.899999618530273,,,,24.902395248413086,,25.100000381469727,,,,23.771774291992188,,25.760000228881836,,,,24.212526321411133
2000-06-30,,25.5,,,,23.95382308959961,,25.56999969482422,,,,24.337085723876953,,25.200000762939453,,,,23.50349235534668,,25.235000610351562,,,,23.666379928588867
2000-07-03,,25.309999465942383,,,,23.934661865234375,,27.799999237060547,,,,24.576623916625977,,25.204999923706055,,,,23.69512367248535,,26.864999771118164,,,,24.087966918945312
2000-07-04,,26.799999237060547,,,,24.14545440673828,,28.084999084472656,,,,24.29875946044922,,26.600000381469727,,,,23.474748611450195,,27.885000228881836,,,,23.6280517578125
2000-07-05,,28.479999542236328,,,,24.662857055664062,,28.479999542236328,,,,24.701183319091797,,27.125,,,,23.666379928588867,,27.799999237060547,,,,24.202943801879883
2000-07-06,,27.799999237060547,,,,24.720346450805664,,27.989999771118164,,,,25.391054153442383,,27.270000457763672,,,,23.982568740844727,,27.594999313354492,,,,24.8736515045166
2000-07-07,,27.700000762939453,,,,25.065282821655273,,28.5,,,,25.103607177734375,,27.5049991607666,,,,24.54787826538086,,28.18000030517578,,,,24.72992706298828
2000-07-10,,28.0,,,,24.538297653198242,,28.299999237060547,,,,25.841386795043945,,27.299999237060547,,,,24.538297653198242,,27.56999969482422,,,,25.132352828979492
2000-07-11,,27.899999618530273,,,,25.113189697265625,,28.0,,,,26.19590187072754,,27.399999618530273,,,,24.854488372802734,,27.485000610351562,,,,25.46770668029785
2000-07-12,,27.5,,,,26.042598724365234,,27.8700008392334,,,,26.579164505004883,,26.100000381469727,,,,25.228168487548828,,26.790000915527344,,,,25.371891021728516
2000-07-13,,27.389999389648438,,,,25.48686981201172,,27.614999771118164,,,,25.965946197509766,,26.21500015258789,,,,25.103607177734375,,26.584999084472656,,,,25.247331619262695
2000-07-14,,26.5049991607666,,,,25.295238494873047,,27.0,,,,25.35272789001465,,26.40999984741211,,,,24.260433197021484,,26.579999923706055,,,,24.375411987304688
2000-07-17,,26.40999984741211,,,,24.193363189697266,,26.424999237060547,,,,24.43290138244629,,25.399999618530273,,,,23.666379928588867,,25.434999465942383,,,,24.27959632873535
2000-07-18,,25.424999237060547,,,,24.14545440673828,,25.540000915527344,,,,24.43290138244629,,25.0,,,,23.790937423706055,,25.024999618530273,,,,23.84842872619629
2000-07-19,,24.799999237060547,,,,24.14545440673828,,25.295000076293945,,,,24.270015716552734,,24.799999237060547,,,,23.781356811523438,,25.125,,,,23.84842872619629
2000-07-20,,25.0,,,,24.135873794555664,,25.799999237060547,,,,24.135873794555664,,24.510000228881836,,,,23.16813850402832,,24.834999084472656,,,,23.340606689453125
2000-07-21,,24.850000381469727,,,,23.589725494384766,,24.985000610351562,,,,23.71428680419922,,24.010000228881836,,,,22.363290786743164,,24.15999984741211,,,,22.4591064453125
2000-07-24,,23.5049991607666,,,,22.095008850097656,,23.799999237060547,,,,22.229148864746094,,22.510000228881836,,,,20.121212005615234,,23.1200008392334,,,,20.370332717895508
2000-07-25,,22.600000381469727,,,,20.111631393432617,,24.8700008392334,,,,21.19434356689453,,22.260000228881836,,,,19.354690551757812,,24.264999389648438,,,,20.696104049682617
2000-07-26,,24.899999618530273,,,,19.16305923461914,,25.200000762939453,,,,20.303260803222656,,24.25,,,,19.048080444335938,,24.5,,,,19.862510681152344
2000-07-27,,24.334999084472656,,,,19.737951278686523,,24.579999923706055,,,,20.504474639892578,,24.100000381469727,,,,19.56548309326172,,24.450000762939453,,,,20.35116958618164
2000-07-28,,24.204999923706055,,,,20.16912078857422,,24.559999465942383,,,,20.494892120361328,,23.399999618530273,,,,19.776277542114258,,23.510000228881836,,,,19.939163208007812
2000-07-31,,23.5,,,,19.661298751831055,,23.600000381469727,,,,19.987070083618164,,23.0,,,,17.543781280517578,,23.290000915527344,,,,17.735410690307617
2000-08-01,,23.59000015258789,,,,17.946205139160156,,23.59000015258789,,,,18.549842834472656,,22.6200008392334,,,,17.735410690307617,,22.7450008392334,,,,18.176162719726562
2000-08-02,,22.850000381469727,,,,18.224069595336914,,22.989999771118164,,,,19.16305923461914,,21.799999237060547,,,,18.156999588012695,,22.399999618530273,,,,18.84686851501465
2000-08-03,,22.479999542236328,,,,18.9714298248291,,25.790000915527344,,,,19.354690551757812,,22.405000686645508,,,,17.92704200744629,,25.2450008392334,,,,18.224069595336914
2000-08-04,,24.5,,,,18.137836456298828,,25.399999618530273,,,,18.39653778076172,,24.225000381469727,,,,17.821645736694336,,24.975000381469727,,,,17.907878875732422
2000-08-07,,24.80500030517578,,,,17.917461395263672,,25.0,,,,18.080347061157227,,22.979999542236328,,,,17.361732482910156,,23.520000457763672,,,,17.562944412231445
2000-08-08,,23.209999084472656,,,,17.630014419555664,,25.790000915527344,,,,17.917461395263672,,23.100000381469727,,,,17.543781280517578,,25.30500030517578,,,,17.677921295166016
2000-08-09,,25.420000076293945,,,,17.80248260498047,,25.5,,,,18.224069595336914,,24.200000762939453,,,,17.80248260498047,,24.405000686645508,,,,18.003694534301758
